종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,연도,분기
다우기술,KOSPI,,27400,0,0.0,27550,27600,27250,89892,2460770550,1229345305800,44866617,2021,Q2
다우기술,KOSPI,,26200,150,0.58,26050,26250,25900,90118,2349721300,1175505365400,44866617,2021,Q3
다우기술,KOSPI,,22050,400,1.85,21600,22150,21350,114432,2495831450,989308904850,44866617,2021,Q4
다우기술,KOSPI,,21800,300,1.4,21200,21850,21200,53527,1158755100,978092250600,44866617,2022,Q1
다우기술,KOSPI,,20500,0,0.0,20450,20550,20350,19791,405042050,919765648500,44866617,2022,Q2
다우기술,KOSPI,,18600,-200,-1.06,18700,18800,18550,15127,282030800,834519076200,44866617,2022,Q3
다우기술,KOSPI,,20950,150,0.72,21100,21200,20750,139362,2925231850,939955626150,44866617,2022,Q4
다우기술,KOSPI,,21950,350,1.62,21650,22100,21600,82504,1806188500,984822243150,44866617,2023,Q1
다우기술,KOSPI,,19280,80,0.42,19210,19280,18990,37091,711265380,865028375760,44866617,2023,Q2
다우기술,KOSPI,,18690,120,0.65,18420,18800,18400,61408,1146728610,838557071730,44866617,2023,Q3
다우기술,KOSPI,,17720,60,0.34,17560,17950,17560,25737,458538050,795036453240,44866617,2023,Q4
다우기술,KOSPI,,22550,850,3.92,21750,22650,21750,169777,3806191950,1011742213350,44866617,2024,Q1
다우기술,KOSPI,,19720,10,0.05,19740,20050,19670,28938,574666670,884769687240,44866617,2024,Q2
다우기술,KOSPI,,17960,-100,-0.55,18030,18050,17900,13605,244036300,805804441320,44866617,2024,Q3
다우기술,KOSPI,,18280,10,0.05,18280,18430,18110,20875,380701880,820161758760,44866617,2024,Q4
대교,KOSPI,,5020,10,0.2,5020,5130,4975,359201,1802514235,425208307000,84702850,2020,Q1
대교,KOSPI,,4685,130,2.85,4565,4715,4565,144961,673444610,396832852250,84702850,2020,Q2
대교,KOSPI,,3950,-15,-0.38,3945,4000,3935,143719,567518895,334576257500,84702850,2020,Q3
대교,KOSPI,,3725,60,1.64,3665,3760,3660,242140,897275610,315518116250,84702850,2020,Q4
대교,KOSPI,,3785,65,1.75,3775,3815,3750,119764,452626185,320600287250,84702850,2021,Q1
대교,KOSPI,,4650,35,0.76,4750,4750,4605,406633,1891855200,393868252500,84702850,2021,Q2
대교,KOSPI,,4345,5,0.12,4350,4350,4310,55979,242615300,368033883250,84702850,2021,Q3
대교,KOSPI,,3670,80,2.23,3575,3700,3575,82327,300008620,310859459500,84702850,2021,Q4
대교,KOSPI,,3620,40,1.12,3580,3620,3545,19868,71247905,306624317000,84702850,2022,Q1
대교,KOSPI,,3560,-15,-0.42,3575,3575,3535,10611,37703615,301542146000,84702850,2022,Q2
대교,KOSPI,,2970,-40,-1.33,3010,3010,2935,65050,192432195,251567464500,84702850,2022,Q3
대교,KOSPI,,2740,-10,-0.36,2830,2830,2720,20131,55168230,232085809000,84702850,2022,Q4
대교,KOSPI,,2825,-25,-0.88,2850,2885,2805,32244,91350970,239285551250,84702850,2023,Q1
대교,KOSPI,,2955,85,2.96,2870,2960,2840,103023,301604175,250296921750,84702850,2023,Q2
대교,KOSPI,,2330,-15,-0.64,2365,2365,2330,18431,43088160,197357640500,84702850,2023,Q3
대교,KOSPI,,2660,70,2.7,2610,2915,2570,1434464,3961372700,225309581000,84702850,2023,Q4
대교,KOSPI,,2660,-40,-1.48,2665,2715,2645,56751,151589625,225309581000,84702850,2024,Q1
대교,KOSPI,,2485,40,1.64,2425,2505,2425,16647,40959620,210486582250,84702850,2024,Q2
대교,KOSPI,,2215,0,0.0,2195,2220,2180,7891,17359575,187616812750,84702850,2024,Q3
대교,KOSPI,,2445,45,1.88,2400,2450,2350,32187,76454540,207098468250,84702850,2024,Q4
대구백화점,KOSPI,,6070,-100,-1.62,5910,6140,5910,10393,62225250,65687178770,10821611,2020,Q1
대구백화점,KOSPI,,4910,-85,-1.7,4995,5030,4895,85018,419650395,53134110010,10821611,2020,Q2
대구백화점,KOSPI,,6280,230,3.8,6160,6350,5940,60089,369110440,67959717080,10821611,2020,Q3
대구백화점,KOSPI,,11250,100,0.9,11350,11400,11150,79050,889001750,121743123750,10821611,2020,Q4
대구백화점,KOSPI,,9330,20,0.21,9500,9500,9300,6963,65512930,100965630630,10821611,2021,Q1
대구백화점,KOSPI,,13750,250,1.85,13400,14350,12850,136504,1861186850,148797151250,10821611,2021,Q2
대구백화점,KOSPI,,11200,-100,-0.88,11200,11500,11050,10068,113636250,121202043200,10821611,2021,Q3
대구백화점,KOSPI,,9850,50,0.51,9690,10300,9690,9266,92335100,106592868350,10821611,2021,Q4
대구백화점,KOSPI,,9900,40,0.41,9950,9950,9750,1674,16424090,107133948900,10821611,2022,Q1
대구백화점,KOSPI,,11800,-550,-4.45,12350,12350,11800,6652,79543200,127695009800,10821611,2022,Q2
대구백화점,KOSPI,,10900,-100,-0.91,11100,11100,10700,4162,44969000,117955559900,10821611,2022,Q3
대구백화점,KOSPI,,9880,-270,-2.66,10100,10100,9540,4545,44769140,106917516680,10821611,2022,Q4
대구백화점,KOSPI,,9650,0,0.0,9730,9780,9560,16488,159170730,104428546150,10821611,2023,Q1
대구백화점,KOSPI,,10110,-40,-0.39,10040,10170,9510,9943,99280990,109406487210,10821611,2023,Q2
대구백화점,KOSPI,,11740,-80,-0.68,12260,12260,11610,32719,386563600,127045713140,10821611,2023,Q3
대구백화점,KOSPI,,12200,210,1.75,12170,12400,11700,19888,241691870,132023654200,10821611,2023,Q4
대구백화점,KOSPI,,8890,-460,-4.92,9250,9270,8510,110937,983856170,96204121790,10821611,2024,Q1
대구백화점,KOSPI,,7900,0,0.0,7660,8050,7660,22236,173117320,85490726900,10821611,2024,Q2
대구백화점,KOSPI,,6580,-150,-2.23,6680,7050,6540,99391,670446760,71206200380,10821611,2024,Q3
대구백화점,KOSPI,,5780,-40,-0.69,5930,5930,5670,22268,127576020,62548911580,10821611,2024,Q4
대동전자,KOSPI,,3470,25,0.73,3375,3470,3350,14700,50378880,36401851090,10490447,2020,Q1
대동전자,KOSPI,,4480,60,1.36,4510,4600,4370,18933,84158700,46997202560,10490447,2020,Q2
대동전자,KOSPI,,4260,-10,-0.23,4270,4270,4200,7042,29792975,44689304220,10490447,2020,Q3
대동전자,KOSPI,,4375,5,0.11,4375,4450,4355,7826,34250035,45895705625,10490447,2020,Q4
대동전자,KOSPI,,5540,0,0.0,5550,5650,5220,32328,177665970,58117076380,10490447,2021,Q1
대동전자,KOSPI,,8270,270,3.38,8000,8380,8000,68071,556460150,86755996690,10490447,2021,Q2
대동전자,KOSPI,,6840,70,1.03,6880,6880,6750,10088,68542210,71754657480,10490447,2021,Q3
대동전자,KOSPI,,8190,390,5.0,7800,8210,7710,97785,783538320,85916760930,10490447,2021,Q4
대동전자,KOSPI,,11950,1350,12.74,10600,12750,10500,690364,8246535700,125360841650,10490447,2022,Q1
대동전자,KOSPI,,7790,80,1.04,7700,8570,7650,276439,2238226410,81720582130,10490447,2022,Q2
대동전자,KOSPI,,17150,350,2.08,16450,17800,16400,1079548,18619117050,179911166050,10490447,2022,Q3
대동전자,KOSPI,,11500,300,2.68,11300,11550,11250,58419,665626750,120640140500,10490447,2022,Q4
대동전자,KOSPI,,9310,-20,-0.21,9420,9420,9290,11829,110357920,97666061570,10490447,2023,Q1
대동전자,KOSPI,,8850,-40,-0.45,8900,8900,8760,11480,101084650,92840455950,10490447,2023,Q2
대동전자,KOSPI,,7630,-60,-0.78,7650,7670,7460,25675,193090890,80042110610,10490447,2023,Q3
대동전자,KOSPI,,7080,20,0.28,7060,7220,7060,2441,17431680,74272364760,10490447,2023,Q4
대동전자,KOSPI,,6820,30,0.44,6800,6900,6750,4914,33458540,71544848540,10490447,2024,Q1
대동전자,KOSPI,,15360,210,1.39,15240,15690,15000,86135,1310560530,161133265920,10490447,2024,Q2
대동전자,KOSPI,,15040,0,0.0,0,0,0,0,0,157776322880,10490447,2024,Q3
대동전자,KOSPI,,15040,0,0.0,0,0,0,0,0,157776322880,10490447,2024,Q4
대림통상,KOSPI,,3845,90,2.4,3900,3900,3755,168,643665,58540125000,15225000,2020,Q1
대림통상,KOSPI,,4190,10,0.24,4200,4200,4100,970,4037475,63792750000,15225000,2020,Q2
대림통상,KOSPI,,4240,90,2.17,4150,4280,4140,2222,9310065,64554000000,15225000,2020,Q3
대림통상,KOSPI,,4030,-10,-0.25,4040,4070,4015,355,1434610,61356750000,15225000,2020,Q4
대림통상,KOSPI,,3975,-5,-0.13,3980,4030,3915,10535,41917645,60519375000,15225000,2021,Q1
대림통상,KOSPI,,4355,-30,-0.68,4400,4405,4285,136212,589772245,66304875000,15225000,2021,Q2
대림통상,KOSPI,,4105,65,1.61,4060,4105,4000,16642,67244425,62498625000,15225000,2021,Q3
대림통상,KOSPI,,3075,80,2.67,2995,3075,2950,12339,37170115,46816875000,15225000,2021,Q4
대림통상,KOSPI,,3815,35,0.93,3745,3820,3740,11975,45463570,58083375000,15225000,2022,Q1
대림통상,KOSPI,,4310,120,2.86,4150,4340,4150,13186,56346585,65619750000,15225000,2022,Q2
대림통상,KOSPI,,3605,-5,-0.14,3695,3735,3605,7699,28115380,54886125000,15225000,2022,Q3
대림통상,KOSPI,,3980,75,1.92,4000,4000,3915,23028,91371295,60595500000,15225000,2022,Q4
대림통상,KOSPI,,3910,55,1.43,3855,3945,3825,5814,22625550,59529750000,15225000,2023,Q1
대림통상,KOSPI,,3400,5,0.15,3395,3435,3350,5722,19328465,51765000000,15225000,2023,Q2
대림통상,KOSPI,,3525,35,1.0,3490,3565,3445,5800,20196170,53668125000,15225000,2023,Q3
대림통상,KOSPI,,2985,15,0.51,2990,3050,2970,3205,9610920,45446625000,15225000,2023,Q4
대림통상,KOSPI,,2955,40,1.37,2965,2965,2860,8384,24196305,44989875000,15225000,2024,Q1
대림통상,KOSPI,,3000,60,2.04,2940,3010,2825,6538,18843830,45675000000,15225000,2024,Q2
대림통상,KOSPI,,2900,-30,-1.02,2930,3030,2850,5250,15342320,44152500000,15225000,2024,Q3
대림통상,KOSPI,,2775,0,0.0,2790,2810,2740,2752,7576520,42249375000,15225000,2024,Q4
대상,KOSPI,,19750,150,0.77,19950,19950,19000,108889,2139092900,684298493750,34648025,2020,Q1
대상,KOSPI,,25550,450,1.79,25100,25550,24850,164355,4161631250,885257038750,34648025,2020,Q2
대상,KOSPI,,28150,-750,-2.6,28800,29000,27850,412680,11640020100,975341903750,34648025,2020,Q3
대상,KOSPI,,25250,650,2.64,24750,25250,24750,217247,5465655900,874862631250,34648025,2020,Q4
대상,KOSPI,,24900,-50,-0.2,25200,25200,24750,170279,4251075650,862735822500,34648025,2021,Q1
대상,KOSPI,,29500,-400,-1.34,30050,30400,29500,238375,7101587700,1022116737500,34648025,2021,Q2
대상,KOSPI,,25400,150,0.59,25250,25550,25150,147507,3745088850,880059835000,34648025,2021,Q3
대상,KOSPI,,21600,150,0.7,21400,21850,21200,153000,3292532400,748397340000,34648025,2021,Q4
대상,KOSPI,,22150,-100,-0.45,22150,22350,22000,93952,2078529950,767453753750,34648025,2022,Q1
대상,KOSPI,,22650,150,0.67,22400,22750,22350,79500,1794879700,784777766250,34648025,2022,Q2
대상,KOSPI,,22100,-500,-2.21,22450,22450,22050,83107,1846822350,765721352500,34648025,2022,Q3
대상,KOSPI,,21400,100,0.47,21450,21600,21350,88129,1890816850,741467735000,34648025,2022,Q4
대상,KOSPI,,19730,-220,-1.1,19950,19950,19710,105786,2090755110,683605533250,34648025,2023,Q1
대상,KOSPI,,18580,-80,-0.43,18710,18790,18540,77448,1443370590,643760304500,34648025,2023,Q2
대상,KOSPI,,17990,60,0.33,17800,18220,17800,74030,1340875910,623317969750,34648025,2023,Q3
대상,KOSPI,,19880,120,0.61,19850,20050,19760,97991,1951899030,688802737000,34648025,2023,Q4
대상,KOSPI,,19530,-120,-0.61,19800,19840,19500,56396,1107635800,676675928250,34648025,2024,Q1
대상,KOSPI,,23950,450,1.91,23650,24200,23200,240961,5738414550,829820198750,34648025,2024,Q2
대상,KOSPI,,21000,200,0.96,20900,21050,20600,97893,2044085050,727608525000,34648025,2024,Q3
대상,KOSPI,,20050,-400,-1.96,20450,20550,20050,77517,1562561200,694692901250,34648025,2024,Q4
대상홀딩스,KOSPI,,5470,-30,-0.55,5530,5570,5430,169257,928878400,198082582860,36212538,2020,Q1
대상홀딩스,KOSPI,,7980,310,4.04,7760,8090,7700,474303,3757703710,288976053240,36212538,2020,Q2
대상홀딩스,KOSPI,,11550,0,0.0,11550,11900,11350,308762,3574109450,418254813900,36212538,2020,Q3
대상홀딩스,KOSPI,,9930,80,0.81,9860,10050,9860,88845,883223890,359590502340,36212538,2020,Q4
대상홀딩스,KOSPI,,9740,40,0.41,9770,9880,9620,77159,753227220,352710120120,36212538,2021,Q1
대상홀딩스,KOSPI,,12300,-150,-1.2,12450,12500,12150,201476,2479757600,445414217400,36212538,2021,Q2
대상홀딩스,KOSPI,,11100,100,0.91,11000,11100,10950,64667,713879700,401959171800,36212538,2021,Q3
대상홀딩스,KOSPI,,8950,-40,-0.44,8910,9100,8800,46802,420321510,324102215100,36212538,2021,Q4
대상홀딩스,KOSPI,,9230,30,0.33,9140,9230,9120,33811,309926060,334241725740,36212538,2022,Q1
대상홀딩스,KOSPI,,9050,-40,-0.44,9060,9100,8960,34304,309148140,327723468900,36212538,2022,Q2
대상홀딩스,KOSPI,,8130,-150,-1.81,8230,8330,8110,27025,220884400,294407933940,36212538,2022,Q3
대상홀딩스,KOSPI,,7620,130,1.74,7530,7760,7530,45506,347235760,275939539560,36212538,2022,Q4
대상홀딩스,KOSPI,,7710,-30,-0.39,7730,7800,7650,34907,269130860,279198667980,36212538,2023,Q1
대상홀딩스,KOSPI,,7340,0,0.0,7340,7340,7250,25330,184848490,265800028920,36212538,2023,Q2
대상홀딩스,KOSPI,,7010,-70,-0.99,7140,7170,7010,198035,1397921050,253849891380,36212538,2023,Q3
대상홀딩스,KOSPI,,9710,-920,-8.65,10600,10650,9550,5091527,50204329380,351623743980,36212538,2023,Q4
대상홀딩스,KOSPI,,12100,750,6.61,11370,12550,11350,2623799,31959418130,438171709800,36212538,2024,Q1
대상홀딩스,KOSPI,,9470,130,1.39,9350,9640,9350,134522,1278545180,342932734860,36212538,2024,Q2
대상홀딩스,KOSPI,,8700,-10,-0.11,8710,8820,8580,57040,495394920,315049080600,36212538,2024,Q3
대상홀딩스,KOSPI,,8070,-280,-3.35,8350,8380,8050,169620,1381533190,292235181660,36212538,2024,Q4
대성산업,KOSPI,,3155,45,1.45,3080,3185,3060,80633,252221255,142717933090,45235478,2020,Q1
대성산업,KOSPI,,3030,55,1.85,2950,3035,2950,183954,548872005,137063498340,45235478,2020,Q2
대성산업,KOSPI,,3610,20,0.56,3600,3655,3530,138770,496603955,163300075580,45235478,2020,Q3
대성산업,KOSPI,,3205,10,0.31,3185,3230,3180,104400,351206770,144979706990,45235478,2020,Q4
대성산업,KOSPI,,3425,-75,-2.14,3485,3525,3390,297444,1023126600,154931512150,45235478,2021,Q1
대성산업,KOSPI,,5570,240,4.5,5390,5700,5390,1042731,5798718750,251961612460,45235478,2021,Q2
대성산업,KOSPI,,4525,15,0.33,4475,4555,4470,46903,211119765,204690537950,45235478,2021,Q3
대성산업,KOSPI,,3995,85,2.17,3850,4000,3800,123308,484546780,180715734610,45235478,2021,Q4
대성산업,KOSPI,,4875,170,3.61,5050,5080,4785,2163726,10620558565,220522955250,45235478,2022,Q1
대성산업,KOSPI,,6450,170,2.71,6410,6540,6260,2933816,18812591550,291768833100,45235478,2022,Q2
대성산업,KOSPI,,4995,-215,-4.13,5210,5210,4980,606459,3076912340,225951212610,45235478,2022,Q3
대성산업,KOSPI,,4370,10,0.23,4390,4405,4350,169193,741106650,197679038860,45235478,2022,Q4
대성산업,KOSPI,,4190,30,0.72,4160,4210,4145,80758,336952520,189536652820,45235478,2023,Q1
대성산업,KOSPI,,4005,10,0.25,4020,4035,3995,38690,155132200,181168089390,45235478,2023,Q2
대성산업,KOSPI,,3700,5,0.14,3715,3730,3680,58794,217212475,167371268600,45235478,2023,Q3
대성산업,KOSPI,,3545,0,0.0,3550,3595,3530,427925,1521812450,160359769510,45235478,2023,Q4
대성산업,KOSPI,,3925,-5,-0.13,3910,3940,3895,116849,457878320,177549251150,45235478,2024,Q1
대성산업,KOSPI,,4370,570,15.0,3790,4575,3780,13041064,56677147235,197679038860,45235478,2024,Q2
대성산업,KOSPI,,3570,-50,-1.38,3590,3620,3550,116438,415943615,161490656460,45235478,2024,Q3
대성산업,KOSPI,,3270,-30,-0.91,3285,3325,3265,66531,218108270,147920013060,45235478,2024,Q4
대성에너지,KOSPI,,4670,10,0.21,4605,4695,4605,14394,66939245,128425000000,27500000,2020,Q1
대성에너지,KOSPI,,4855,70,1.46,4785,4880,4785,43671,211491385,133512500000,27500000,2020,Q2
대성에너지,KOSPI,,5030,10,0.2,5040,5040,4990,27676,138568495,138325000000,27500000,2020,Q3
대성에너지,KOSPI,,5430,0,0.0,5430,5460,5410,18442,100066810,149325000000,27500000,2020,Q4
대성에너지,KOSPI,,5160,10,0.19,5170,5190,5150,15001,77604770,141900000000,27500000,2021,Q1
대성에너지,KOSPI,,6430,160,2.55,6270,6490,6260,315518,2017949170,176825000000,27500000,2021,Q2
대성에너지,KOSPI,,6400,10,0.16,6360,6440,6260,25758,163984410,176000000000,27500000,2021,Q3
대성에너지,KOSPI,,7490,130,1.77,7360,7570,7220,143711,1070279370,205975000000,27500000,2021,Q4
대성에너지,KOSPI,,17600,700,4.14,19100,19100,16900,8001305,144129971400,484000000000,27500000,2022,Q1
대성에너지,KOSPI,,13950,-350,-2.45,14300,14450,13950,559552,7947162200,383625000000,27500000,2022,Q2
대성에너지,KOSPI,,13550,-850,-5.9,14100,14600,13500,1146224,16208808500,372625000000,27500000,2022,Q3
대성에너지,KOSPI,,11550,100,0.87,11600,11900,11450,787666,9203557050,317625000000,27500000,2022,Q4
대성에너지,KOSPI,,9560,-170,-1.75,9730,9800,9470,148935,1427076740,262900000000,27500000,2023,Q1
대성에너지,KOSPI,,8570,20,0.23,8540,8570,8520,58414,499120250,235675000000,27500000,2023,Q2
대성에너지,KOSPI,,7160,-60,-0.83,7230,7270,7100,28925,207957230,196900000000,27500000,2023,Q3
대성에너지,KOSPI,,8080,-140,-1.7,8220,8300,8030,364442,2953914480,222200000000,27500000,2023,Q4
대성에너지,KOSPI,,8390,80,0.96,8370,8460,8320,123647,1038820150,230725000000,27500000,2024,Q1
대성에너지,KOSPI,,10990,2530,29.91,8540,10990,8460,11962306,123689044490,302225000000,27500000,2024,Q2
대성에너지,KOSPI,,9160,-200,-2.14,9320,9330,9110,238855,2193518270,251900000000,27500000,2024,Q3
대성에너지,KOSPI,,8780,-170,-1.9,8950,9030,8760,125959,1112583870,241450000000,27500000,2024,Q4
대성홀딩스,KOSPI,,8140,160,2.01,7900,8290,7820,58441,475714140,130968196260,16089459,2020,Q1
대성홀딩스,KOSPI,,10700,-550,-4.89,11250,11250,10600,88556,956464650,172157211300,16089459,2020,Q2
대성홀딩스,KOSPI,,16150,200,1.25,16000,16150,15700,52155,832931550,259844762850,16089459,2020,Q3
대성홀딩스,KOSPI,,24200,-300,-1.22,24550,24850,24200,37248,910635550,389364907800,16089459,2020,Q4
대성홀딩스,KOSPI,,27700,-550,-1.95,28100,28350,27700,44739,1251559700,445678014300,16089459,2021,Q1
대성홀딩스,KOSPI,,35000,-200,-0.57,34950,35250,34900,57454,2012742850,563131065000,16089459,2021,Q2
대성홀딩스,KOSPI,,39300,-300,-0.76,39650,39800,39100,38423,1511897400,632315738700,16089459,2021,Q3
대성홀딩스,KOSPI,,44400,300,0.68,44150,44500,43900,84808,3739598600,714371979600,16089459,2021,Q4
대성홀딩스,KOSPI,,51000,100,0.2,50700,51000,50300,64440,3264310700,820562409000,16089459,2022,Q1
대성홀딩스,KOSPI,,61500,500,0.82,61000,61900,60700,67715,4144896200,989501728500,16089459,2022,Q2
대성홀딩스,KOSPI,,87900,-700,-0.79,88100,88800,87800,56881,5003826900,1414263446100,16089459,2022,Q3
대성홀딩스,KOSPI,,114500,1500,1.33,112500,114500,112500,53988,6124228000,1842243055500,16089459,2022,Q4
대성홀딩스,KOSPI,,128900,1800,1.42,126700,129500,125300,38148,4839847200,2073931265100,16089459,2023,Q1
대성홀딩스,KOSPI,,18920,-140,-0.73,19020,19220,18820,150353,2856778760,304412564280,16089459,2023,Q2
대성홀딩스,KOSPI,,12930,-130,-1.0,13080,13090,12700,57023,735047370,208036704870,16089459,2023,Q3
대성홀딩스,KOSPI,,9790,-100,-1.01,9890,9930,9760,57995,568797830,157515803610,16089459,2023,Q4
대성홀딩스,KOSPI,,9570,-30,-0.31,9590,9700,9500,21399,204956020,153976122630,16089459,2024,Q1
대성홀딩스,KOSPI,,9720,980,11.21,8710,10120,8710,811890,7897898520,156389541480,16089459,2024,Q2
대성홀딩스,KOSPI,,8080,0,0.0,8150,8150,7970,5671,45421930,130002828720,16089459,2024,Q3
대성홀딩스,KOSPI,,7250,-50,-0.68,7340,7340,7230,4227,30739980,116648577750,16089459,2024,Q4
대신증권,KOSPI,,9420,20,0.21,9400,9530,9400,123394,1165640170,478285428000,50773400,2020,Q1
대신증권,KOSPI,,10150,250,2.53,10000,10150,9950,215118,2164906900,515350010000,50773400,2020,Q2
대신증권,KOSPI,,10350,100,0.98,10300,10400,10250,88092,909135000,525504690000,50773400,2020,Q3
대신증권,KOSPI,,13950,200,1.45,13850,13950,13800,135713,1885530650,708288930000,50773400,2020,Q4
대신증권,KOSPI,,13950,50,0.36,14000,14150,13750,125455,1747397450,708288930000,50773400,2021,Q1
대신증권,KOSPI,,18400,-200,-1.08,18700,18700,18300,138710,2564363150,934230560000,50773400,2021,Q2
대신증권,KOSPI,,19200,0,0.0,19200,19250,19050,108116,2072590150,974849280000,50773400,2021,Q3
대신증권,KOSPI,,19200,450,2.4,18800,19200,18550,85235,1616545700,974849280000,50773400,2021,Q4
대신증권,KOSPI,,17750,800,4.72,17450,17850,17350,177049,3108774500,901227850000,50773400,2022,Q1
대신증권,KOSPI,,16350,-50,-0.3,16400,16450,16250,17423,284662250,830145090000,50773400,2022,Q2
대신증권,KOSPI,,15250,-150,-0.97,15400,15400,15250,23605,361491550,774294350000,50773400,2022,Q3
대신증권,KOSPI,,14850,150,1.02,14750,14850,14650,64896,959004350,753984990000,50773400,2022,Q4
대신증권,KOSPI,,13120,10,0.08,13190,13250,13030,44568,584823040,666147008000,50773400,2023,Q1
대신증권,KOSPI,,13500,50,0.37,13450,13520,13380,56777,764204720,685440900000,50773400,2023,Q2
